Symbol,Name,Sector,industry
HSOL,"Hanwha SolarOne Co., Ltd.",Technology,Semiconductors
HDNG,"Hardinge, Inc.",Capital Goods,Industrial Machinery/Components
HLIT,Harmonic Inc.,Technology,Radio And Television Broadcasting And Communications Equipment
TINY,"Harris & Harris Group, Inc.",Finance,Finance/Investors Services
HPOL,"Harris Interactive, Inc.",Consumer Services,Professional Services
HBIO,"Harvard Bioscience, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
HCAP,Harvest Capital Credit Corporation,n/a,n/a
HAS,"Hasbro, Inc.",Consumer Non-Durables,Recreational Products/Toys
HAST,"Hastings Entertainment, Inc.",Consumer Services,Consumer Electronics/Video Chains
HAUP,"Hauppauge Digital, Inc.",Technology,Computer peripheral equipment
HA,"Hawaiian Holdings, Inc.",Transportation,Air Freight/Delivery Services
HCOM,"Hawaiian Telcom Holdco, Inc.",Consumer Services,Telecommunications Equipment
HWKN,"Hawkins, Inc.",Consumer Durables,Specialty Chemicals
HWBK,"Hawthorn Bancshares, Inc.",Finance,Major Banks
HAYN,"Haynes International, Inc.",Capital Goods,Steel/Iron Ore
HCIIP,"HCI Group, Inc.",Finance,Property-Casualty Insurers
HDS,"HD Supply Holdings, Inc.",Consumer Services,Office Equipment/Supplies/Services
HIIQ,"Health Insurance Innovations, Inc.",Finance,Specialty Insurers
HCSG,"Healthcare Services Group, Inc.",Finance,Diversified Commercial Services
HSTM,"HealthStream, Inc.",Technology,"Computer Software: Programming, Data Processing"
HWAY,"Healthways, Inc.",Health Care,Hospital/Nursing Management
HTLD,"Heartland Express, Inc.",Transportation,Trucking Freight/Courier Services
HTLF,"Heartland Financial USA, Inc.",Finance,Major Banks
HTWR,"Heartware International, Inc.",Health Care,Medical/Dental Instruments
HSII,"Heidrick & Struggles International, Inc.",Technology,Diversified Commercial Services
HELE,Helen of Troy Limited,Consumer Durables,Home Furnishings
HMNY,Helios and Matheson Analytics Inc,Consumer Services,Other Consumer Services
HMTV,"Hemisphere Media Group, Inc.",Consumer Services,Television Services
HSIC,"Henry Schein, Inc.",Health Care,Medical Specialities
HERO,"Hercules Offshore, Inc.",Energy,Oil & Gas Production
HTBK,Heritage Commerce Corp,Finance,Major Banks
HFWA,Heritage Financial Corporation,Finance,Banks
HBOS,Heritage Financial Group,Finance,Savings Institutions
HEOP,Heritage Oaks Bancorp,Finance,Major Banks
HCCI,"Heritage-Crystal Clean, Inc.",Basic Industries,Miscellaneous
MLHR,"Herman Miller, Inc.",Consumer Durables,Office Equipment/Supplies/Services
HSKA,Heska Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HFFC,HF Financial Corp.,Finance,Savings Institutions
HTWO,HF2 Financial Management Inc.,Finance,Business Services
HIBB,"Hibbett Sports, Inc.",Consumer Services,Other Specialty Stores
HTCO,Hickory Tech Corporation,Public Utilities,Telecommunications Equipment
HIHO,Highway Holdings Limited,Capital Goods,Metal Fabrications
HIMX,"Himax Technologies, Inc.",Technology,Semiconductors
HIFS,Hingham Institution for Savings,n/a,n/a
HITK,"Hi-Tech Pharmacal Co., Inc.",Health Care,Major Pharmaceuticals
HITT,Hittite Microwave Corporation,Technology,Semiconductors
HMNF,"HMN Financial, Inc.",Finance,Savings Institutions
HMSY,HMS Holdings Corp,Miscellaneous,Business Services
HOLI,"Hollysys Automation Technologies, Ltd.",Energy,Industrial Machinery/Components
HOLL,Hollywood Media Corp.,Consumer Services,Other Specialty Stores
HOLX,"Hologic, Inc.",Health Care,Medical Electronics
HBCP,"Home Bancorp, Inc.",Finance,Banks
HOMB,"Home BancShares, Inc.",Finance,Major Banks
HOME,"Home Federal Bancorp, Inc.",Finance,Savings Institutions
HFBL,"Home Federal Bancorp, Inc. of Louisiana",Finance,Savings Institutions
HMIN,Home Inns & Hotels Management Inc.,Consumer Services,Hotels/Resorts
HLSS,"Home Loan Servicing Solutions, Ltd.",Finance,Finance: Consumer Services
AWAY,"HomeAway, Inc.",Technology,EDP Services
HMST,"HomeStreet, Inc.",Finance,Banks
HTBI,"HomeTrust Bancshares, Inc.",Finance,Savings Institutions
HPJ,Hong Kong Highpower Technology,Energy,Industrial Machinery/Components
HKTV,Hong Kong Television Network Limited,Public Utilities,Telecommunications Equipment
HOFT,Hooker Furniture Corporation,Consumer Durables,Home Furnishings
HFBC,"HopFed Bancorp, Inc.",Finance,Savings Institutions
HBNC,Horizon Bancorp (IN),Finance,Major Banks
HZNP,"Horizon Pharma, Inc.",Health Care,Major Pharmaceuticals
HRZN,Horizon Technology Finance Corporation,n/a,n/a
ZINC,Horsehead Holding Corp.,Capital Goods,Metal Fabrications
HWCC,Houston Wire & Cable Company,Consumer Non-Durables,Telecommunications Equipment
HOVNP,Hovnanian Enterprises Inc,Capital Goods,Homebuilding
HBMD,"Howard Bancorp, Inc.",Finance,Major Banks
HSNI,"HSN, Inc.",Consumer Services,Other Specialty Stores
HUBG,"Hub Group, Inc.",Transportation,Oil Refining/Marketing
HCBK,"Hudson City Bancorp, Inc.",Finance,Banks
HSON,"Hudson Global, Inc.",Technology,Professional Services
HDSN,"Hudson Technologies, Inc.",Consumer Durables,Industrial Specialties
HBAN,Huntington Bancshares Incorporated,Finance,Major Banks
HBANP,Huntington Bancshares Incorporated,Finance,Major Banks
HPCCP,"Huntington Preferred Capital, Inc.",Consumer Services,Real Estate Investment Trusts
HURC,"Hurco Companies, Inc.",Capital Goods,Industrial Machinery/Components
HURN,Huron Consulting Group Inc.,Consumer Services,Professional Services
HTCH,Hutchinson Technology Incorporated,Capital Goods,Industrial Machinery/Components
HPAC,Hyde Park Acquisition Corp. II,Finance,Business Services
HYGS,Hydrogenics Corporation,Basic Industries,Major Chemicals
HPTX,"Hyperion Therapeutics, Inc.",Health Care,Major Pharmaceuticals
IDSY,"I.D. Systems, Inc.",Consumer Durables,Telecommunications Equipment
IACI,IAC/InterActiveCorp,Consumer Services,Other Specialty Stores
IBKC,IBERIABANK Corporation,Finance,Major Banks
ICAD,icad inc.,Health Care,Medical/Dental Instruments
IEP,Icahn Enterprises L.P.,Capital Goods,Auto Parts:O.E.M.
ICFI,"ICF International, Inc.",Consumer Services,Professional Services
ICGE,"ICG Group, Inc.",Consumer Services,Professional Services
ICLR,ICON plc,Health Care,Biotechnology: Commercial Physical & Biological Resarch
ICON,"Iconix Brand Group, Inc.",Consumer Non-Durables,Shoe Manufacturing
ICUI,"ICU Medical, Inc.",Health Care,Medical/Dental Instruments
IDIX,"Idenix Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
INVE,"Identive Group, Inc.",Technology,Computer peripheral equipment
IDRA,"Idera Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
IDXX,"IDEXX Laboratories, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
IROQ,"IF Bancorp, Inc.",Finance,Savings Institutions
IGTE,iGATE Corporation,Technology,EDP Services
IRG,"Ignite Restaurant Group, Inc.",Consumer Services,Restaurants
IGOI,"iGo, Inc",Technology,Computer peripheral equipment
IIVI,II-VI Incorporated,Capital Goods,Electronic Components
IKAN,"Ikanos Communications, Inc.",Public Utilities,Telecommunications Equipment
IKNX,Ikonics Corporation,Miscellaneous,Industrial Machinery/Components
ILMN,"Illumina, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
ISNS,"Image Sensing Systems, Inc.",Capital Goods,Industrial Machinery/Components
IMMR,Immersion Corporation,Technology,Computer peripheral equipment
ICCC,ImmuCell Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
IMGN,"ImmunoGen, Inc.",Health Care,Major Pharmaceuticals
IMMU,"Immunomedics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
IPXL,"Impax Laboratories, Inc.",Health Care,Major Pharmaceuticals
IMMY,"Imprimis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
IMRS,Imris Inc,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SAAS,"inContact, Inc.",Public Utilities,Telecommunications Equipment
INCY,Incyte Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch
INDB,Independent Bank Corp.,Finance,Major Banks
IBCP,Independent Bank Corporation,Finance,Major Banks
IBCPO,Independent Bank Corporation,n/a,n/a
IBTX,"Independent Bank Group, Inc",Finance,Major Banks
IDSA,"Industrial Services of America, Inc.",Basic Industries,Miscellaneous
INFN,Infinera Corporation,Public Utilities,Telecommunications Equipment
INXB,Infinity Cross Border Acquisition Corporation,Finance,Business Services
INXBU,Infinity Cross Border Acquisition Corporation,Finance,Business Services
INXBW,Infinity Cross Border Acquisition Corporation,Finance,Business Services
INFI,"Infinity Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
IPCC,Infinity Property and Casualty Corporation,Finance,Property-Casualty Insurers
INFA,Informatica Corporation,Technology,Computer Software: Prepackaged Software
III,"Information Services Group, Inc.",Consumer Services,Professional Services
IFON,InfoSonics Corp,Consumer Non-Durables,Electronic Components
IMKTA,"Ingles Markets, Incorporated",Consumer Services,Food Chains
INWK,"InnerWorkings, Inc.",Consumer Durables,Containers/Packaging
INOD,Innodata Inc.,Technology,EDP Services
IPHS,"Innophos Holdings, Inc.",Consumer Durables,Specialty Chemicals
IOSP,Innospec Inc.,Basic Industries,Major Chemicals
INOC,Innotrac Corporation,Miscellaneous,Business Services
ISSC,"Innovative Solutions and Support, Inc.",Technology,EDP Services
NSIT,"Insight Enterprises, Inc.",Consumer Services,Catalog/Specialty Distribution
ISIG,"Insignia Systems, Inc.",Consumer Services,Advertising
INSM,"Insmed, Inc.",Health Care,Major Pharmaceuticals
IIIN,"Insteel Industries, Inc.",Capital Goods,Steel/Iron Ore
PODD,Insulet Corporation,Health Care,Medical/Dental Instruments
INSY,"Insys Therapeutics, Inc.",Health Care,Major Pharmaceuticals
IART,Integra LifeSciences Holdings Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
IDTI,"Integrated Device Technology, Inc.",Technology,Semiconductors
IESC,"Integrated Electrical Services, Inc.",Capital Goods,Engineering & Construction
ISSI,"Integrated Silicon Solution, Inc.",Technology,Semiconductors
INTC,Intel Corporation,Technology,Semiconductors
IQNT,"Inteliquent, Inc.",Public Utilities,Telecommunications Equipment
IPCI,Intellipharmaceutics International Inc.,Health Care,Major Pharmaceuticals
IPAR,"Inter Parfums, Inc.",Consumer Non-Durables,Package Goods/Cosmetics
IBKR,"Interactive Brokers Group, Inc.",Finance,Investment Bankers/Brokers/Service
ININ,"Interactive Intelligence Group, Inc.",Technology,Computer Software: Prepackaged Software
ICPT,"Intercept Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
IDCC,"InterDigital, Inc.",Miscellaneous,Multi-Sector Companies
TILE,"Interface, Inc.",Consumer Durables,Home Furnishings
IMI,"Intermolecular, Inc.",Technology,Semiconductors
IMCB,Intermountain Community Bancorp,Finance,Savings Institutions
ITMN,"InterMune, Inc.",Health Care,Major Pharmaceuticals
INAP,Internap Network Services Corporation,Technology,"Computer Software: Programming, Data Processing"
IBOC,International Bancshares Corporation,Finance,Major Banks
ISCA,International Speedway Corporation,Consumer Services,Services-Misc. Amusement & Recreation
IGLD,Internet Gold Golden Lines Ltd.,Public Utilities,Telecommunications Equipment
IIJI,"Internet Initiative Japan, Inc.",Technology,"Computer Software: Programming, Data Processing"
PTNT,Internet Patents Corporation,Miscellaneous,Business Services
INPH,Interphase Corporation,Technology,Computer Communications Equipment
INTX,"Intersections, Inc.",Technology,EDP Services
ISIL,Intersil Corporation,Technology,Semiconductors
IILG,"Interval Leisure Group, Inc.",Finance,Real Estate
IBCA,Intervest Bancshares Corp.,Finance,Major Banks
INTT,inTest Corporation,Capital Goods,Electrical Products
IVAC,"Intevac, Inc.",Technology,Industrial Machinery/Components
INTL,INTL FCStone Inc.,Finance,Investment Bankers/Brokers/Service
IIN,IntriCon Corporation,Capital Goods,Electrical Products
INTU,Intuit Inc.,Technology,Computer Software: Prepackaged Software
ISRG,"Intuitive Surgical, Inc.",Health Care,Industrial Specialties
SNAK,"Inventure Foods, Inc.",Consumer Non-Durables,Packaged Foods
ISBC,"Investors Bancorp, Inc.",Finance,Savings Institutions
ITIC,Investors Title Company,Finance,Specialty Insurers
IPAS,iPass Inc.,Technology,EDP Services
IPCM,"IPC The Hospitalist Company, Inc.",Health Care,Hospital/Nursing Management
IPGP,IPG Photonics Corporation,Technology,Semiconductors
IRIX,IRIDEX Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
IRDM,Iridium Communications Inc,Consumer Durables,Telecommunications Equipment
IRDMZ,Iridium Communications Inc,Consumer Durables,Telecommunications Equipment
IRBT,iRobot Corporation,Consumer Durables,Consumer Electronics/Appliances
IRWD,"Ironwood Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
ISHG,iShares -3 Year International Treasury Bond ETF,n/a,n/a
EMIF,iShares Emerging Markets Infrastructure ETF,n/a,n/a
FCHI,iShares FTSE China (HK Listed) Index Fund,n/a,n/a
IFSM,iShares FTSE Developed Small Cap ex-North America Index Fund,n/a,n/a
IFAS,iShares FTSE EPRA/NAREIT Asia Index Fund,n/a,n/a
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,n/a,n/a
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,n/a,n/a
IFNA,iShares FTSE EPRA/NAREIT North America Index Fund,n/a,n/a
GNMA,iShares GNMA Bond ETF,n/a,n/a
SOXX,iShares Goldman Sachs Semiconductor Index Fund,n/a,n/a
INDY,iShares India 50 ETF,n/a,n/a
IGOV,iShares International Treasury Bond ETF,n/a,n/a
AXFN,iShares MSCI ACWI ex US Financials ETF,n/a,n/a
ACWX,iShares MSCI ACWI ex US Index Fund,n/a,n/a
ACWI,iShares MSCI ACWI Index Fund,n/a,n/a
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,n/a,n/a
AXJS,iShares MSCI All Country Asia ex Japan Small Cap ETF,n/a,n/a
AAIT,iShares MSCI All Country Asia Information Technology ETF,n/a,n/a
EEMA,iShares MSCI Emerging Markets Asia ETF,n/a,n/a
EMDI,iShares MSCI Emerging Markets Consumer Discretionary ETF,n/a,n/a
EEME,iShares MSCI Emerging Markets EMEA ETF,n/a,n/a
EMEY,iShares MSCI Emerging Markets Energy Capped ETF,n/a,n/a
EMFN,iShares MSCI Emerging Markets Financials ETF,n/a,n/a
EGRW,iShares MSCI Emerging Markets Growth ETF,n/a,n/a
EEML,iShares MSCI Emerging Markets Latin America ETF,n/a,n/a
EMMT,iShares MSCI Emerging Markets Materials ETF,n/a,n/a
EVAL,iShares MSCI Emerging Markets Value ETF,n/a,n/a
EUFN,iShares MSCI Europe Financials ETF,n/a,n/a
FEFN,iShares MSCI Far East Financials ETF,n/a,n/a
IBB,iShares NASDAQ Biotechnology Index Fund,n/a,n/a
ICLN,iShares S&P Global Clean Energy Index Fund,n/a,n/a
NUCL,iShares S&P Global Nuclear Index Fund,n/a,n/a
WOOD,iShares S&P Global Timber &Forestry Index Fund,n/a,n/a
ISIS,"Isis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
ISLE,"Isle of Capri Casinos, Inc.",Consumer Services,Hotels/Resorts
ISRL,"Isramco, Inc.",Energy,Oil & Gas Production
ITRI,"Itron, Inc.",Capital Goods,Electrical Products
ITRN,Ituran Location and Control Ltd.,Consumer Non-Durables,Electronic Components
IVAN,"Ivanhoe Energy, Inc.",Energy,Oil & Gas Production
XXIA,Ixia,Capital Goods,Electrical Products
IXYS,IXYS Corporation,Technology,Semiconductors
JJSF,J & J Snack Foods Corp.,Consumer Non-Durables,Specialty Foods
MAYS,"J. W. Mays, Inc.",Consumer Services,Building operators
JBHT,"J.B. Hunt Transport Services, Inc.",Transportation,Trucking Freight/Courier Services
JCOM,"j2 Global, Inc.",Technology,Telecommunications Equipment
JASO,"JA Solar Holdings, Co., Ltd.",Technology,Semiconductors
JKHY,"Jack Henry & Associates, Inc.",Technology,EDP Services
JACK,Jack In The Box Inc.,Consumer Services,Restaurants
JXSB,Jacksonville Bancorp Inc.,Finance,Savings Institutions
JAXB,"Jacksonville Bancorp, Inc.",Finance,Major Banks
JAKK,"JAKKS Pacific, Inc.",Consumer Non-Durables,Recreational Products/Toys
JMBA,"Jamba, Inc.",Consumer Services,Restaurants
JRCC,James River Coal Company,Energy,Coal Mining
JAZZ,Jazz Pharmaceuticals plc,Health Care,Major Pharmaceuticals
JDSU,JDS Uniphase Corporation,Technology,Semiconductors
JFBI,"Jefferson Bancshares, Inc.",Finance,Savings Institutions
JBLU,JetBlue Airways Corporation,Transportation,Air Freight/Delivery Services
JCTCF,Jewett-Cameron Trading Company,Consumer Services,RETAIL: Building Materials
DATE,Jiayuan.com International Ltd.,Technology,EDP Services
JST,Jinpan International Limited,Consumer Durables,Electrical Products
JIVE,"Jive Software, Inc.",Technology,EDP Services
JOEZ,Joe&#39;s Jeans Inc.,Consumer Non-Durables,Apparel
JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Non-Durables,Specialty Foods
JOUT,Johnson Outdoors Inc.,Consumer Non-Durables,Recreational Products/Toys
JOSB,"Jos. A. Bank Clothiers, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
TAX,JTH Holding Inc. D/B/A Liberty Tax Service,Consumer Services,Other Consumer Services
KALU,Kaiser Aluminum Corporation,Capital Goods,Metal Fabrications
KBIO,"KaloBios Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
KMDA,Kamada Ltd.,Health Care,Major Pharmaceuticals
KNDI,"Kandi Technologies Group, Inc.",Capital Goods,Auto Manufacturing
KCLI,Kansas City Life Insurance Company,Finance,Life Insurance
